Name,Team,Level,Position,Throws,Age,Year,AB (All Levels),IP (All Levels),G (All Levels)
Larry Christenson,PHI,MLB,SP,R,29,1983,508,1724.6,296
Gil Patterson,SF,A,SP,R,27,1983,1,473.3,73
Brian Holton,LAD,AAA,SP,R,23,1983,28,859,142
