Name,Team,Level,Position,Throws,Age,Year,AB (All Levels),IP (All Levels),G (All Levels)
Brian Dubois,DET,AAA,SP,L,25,1990,0,756,126
John Dopson,BOS,AAA,SP,R,26,1990,92,1114,187
Jose Alvarez,ATL,MLB,RP,R,34,1990,50,1196.6,406
Brett Gideon,WAS,MLB,RP,R,26,1990,35,429.6,207
J.J. Picollo,NYY,HS,C,R,19,1990,0,0,0
Rey Sanchez,TEX,AAA,SS,R,22,1990,1400,0,413
Mike Fyhrie,KC,Coll,RP,R,20,1990,0,39.3,21
