Name,Team,Level,Position,Throws,Age,Year,AB (All Levels),IP (All Levels),G (All Levels)
Don Aase,LAA,MLB,SP,R,27,1982,185,1559.6,312
David Palmer,WAS,MLB,SP,R,24,1982,101,743,145
Joe Sambito,HOU,MLB,RP,L,30,1982,118,1037.3,403
Dwayne Henry,TEX,A,SP,R,20,1982,0,206.6,40
