Name,Team,Level,Position,Throws,Age,Year,AB (All Levels),IP (All Levels),G (All Levels)
Tom Candiotti,MIL,AA,SP,R,23,1981,0,350,57
Bill Bordley,SF,MLB,SP,L,23,1981,13,297.6,54
Joe Hesketh,WAS,AA,SP,L,22,1981,0,95,14
